date,shift,machine_id,reason,duration_min
2025-06-19,Tarde,M-03,Falla eléctrica,111
2025-06-19,Tarde,M-03,Cambio de formato,42
2025-06-19,Noche,M-03,Falla mecánica,63
2025-06-19,Noche,M-03,Falla mecánica,29
2025-06-19,Tarde,M-04,Otros,12
2025-06-19,Tarde,M-04,Cambio de formato,32
2025-06-19,Tarde,M-04,Falla mecánica,33
2025-06-19,Tarde,M-04,Falta de material,49
2025-06-19,Mañana,M-05,Falla mecánica,49
2025-06-19,Tarde,M-05,Cambio de formato,26
2025-06-19,Tarde,M-05,Ajuste de calidad,20
2025-06-19,Noche,M-05,Falla mecánica,72
2025-06-19,Noche,M-05,Falla mecánica,43
2025-06-20,Tarde,M-01,Falla mecánica,47
2025-06-20,Noche,M-01,Falla mecánica,51
2025-06-20,Tarde,M-02,Limpieza no programada,27
2025-06-20,Tarde,M-02,Ajuste de calidad,11
2025-06-20,Noche,M-02,Falla mecánica,44
2025-06-20,Tarde,M-03,Cambio de formato,43
2025-06-20,Tarde,M-04,Limpieza no programada,20
2025-06-20,Tarde,M-05,Falla mecánica,39
2025-06-21,Mañana,M-01,Falla mecánica,35
2025-06-21,Noche,M-01,Falta de material,20
2025-06-21,Noche,M-02,Falta de material,24
2025-06-21,Mañana,M-03,Falla mecánica,75
2025-06-21,Tarde,M-03,Falta de material,38
2025-06-21,Noche,M-03,Falla mecánica,73
2025-06-21,Mañana,M-04,Falla eléctrica,48
2025-06-21,Noche,M-04,Cambio de formato,20
2025-06-21,Noche,M-04,Cambio de formato,29
2025-06-21,Mañana,M-05,Cambio de formato,27
2025-06-21,Mañana,M-05,Otros,9
2025-06-21,Tarde,M-05,Cambio de formato,33
2025-06-21,Tarde,M-05,Cambio de formato,34
2025-06-21,Tarde,M-05,Cambio de formato,32
2025-06-21,Noche,M-05,Falla mecánica,82
2025-06-22,Tarde,M-01,Falta de material,39
2025-06-22,Noche,M-01,Falta de material,23
2025-06-22,Mañana,M-02,Cambio de formato,44
2025-06-22,Noche,M-02,Limpieza no programada,23
2025-06-22,Mañana,M-03,Cambio de formato,41
2025-06-22,Mañana,M-03,Falla mecánica,87
2025-06-22,Tarde,M-03,Ajuste de calidad,9
2025-06-22,Noche,M-03,Falla mecánica,77
2025-06-22,Noche,M-03,Cambio de formato,44
2025-06-22,Mañana,M-04,Falta de material,60
2025-06-22,Mañana,M-04,Falla mecánica,17
2025-06-22,Noche,M-04,Falla mecánica,34
2025-06-22,Noche,M-04,Limpieza no programada,19
2025-06-22,Mañana,M-05,Falta de material,38
2025-06-22,Mañana,M-05,Cambio de formato,42
2025-06-22,Mañana,M-05,Falla mecánica,53
2025-06-22,Tarde,M-05,Falla mecánica,68
2025-06-22,Tarde,M-05,Falla mecánica,67
2025-06-22,Tarde,M-05,Falla mecánica,85
2025-06-23,Noche,M-01,Cambio de formato,44
2025-06-23,Mañana,M-02,Limpieza no programada,28
2025-06-23,Mañana,M-02,Falta de material,38
2025-06-23,Tarde,M-02,Falta de material,31
2025-06-23,Tarde,M-02,Otros,16
2025-06-23,Tarde,M-02,Falla mecánica,32
2025-06-23,Noche,M-02,Falla mecánica,40
2025-06-23,Noche,M-02,Limpieza no programada,20
2025-06-23,Noche,M-02,Falla mecánica,25
2025-06-23,Mañana,M-03,Falta de material,47
2025-06-23,Tarde,M-03,Falla mecánica,50
2025-06-23,Tarde,M-03,Otros,5
2025-06-23,Mañana,M-04,Cambio de formato,21
2025-06-23,Tarde,M-04,Falta de material,31
2025-06-23,Noche,M-04,Falta de material,57
2025-06-23,Noche,M-04,Falta de material,29
2025-06-23,Noche,M-04,Cambio de formato,35
2025-06-23,Mañana,M-05,Falta de material,31
2025-06-23,Tarde,M-05,Cambio de formato,42
2025-06-23,Tarde,M-05,Cambio de formato,31
2025-06-23,Tarde,M-05,Falta de material,45
2025-06-23,Tarde,M-05,Falla mecánica,51
2025-06-23,Noche,M-05,Falla mecánica,55
2025-06-23,Noche,M-05,Falla eléctrica,34
2025-06-23,Noche,M-05,Falla mecánica,31
2025-06-24,Tarde,M-01,Ajuste de calidad,7
2025-06-24,Tarde,M-01,Falla mecánica,16
2025-06-24,Noche,M-01,Falla mecánica,89
2025-06-24,Noche,M-01,Falta de material,39
2025-06-24,Noche,M-01,Falta de material,31
2025-06-24,Tarde,M-02,Falla mecánica,26
2025-06-24,Tarde,M-02,Falta de material,15
2025-06-24,Mañana,M-03,Cambio de formato,35
2025-06-24,Tarde,M-03,Falta de material,40
2025-06-24,Noche,M-03,Falla mecánica,38
2025-06-24,Noche,M-03,Cambio de formato,22
2025-06-24,Tarde,M-04,Falta de material,14
2025-06-24,Noche,M-04,Falla mecánica,65
2025-06-24,Noche,M-04,Falta de material,47
2025-06-24,Mañana,M-05,Falla mecánica,47
2025-06-24,Tarde,M-05,Falta de material,53
2025-06-25,Mañana,M-01,Falta de material,37
2025-06-25,Mañana,M-01,Falla mecánica,72
2025-06-25,Tarde,M-02,Ajuste de calidad,20
2025-06-25,Noche,M-02,Cambio de formato,43
2025-06-25,Tarde,M-03,Falla eléctrica,71
2025-06-25,Noche,M-03,Falla mecánica,64
2025-06-25,Tarde,M-04,Cambio de formato,20
2025-06-25,Noche,M-04,Falla mecánica,38
2025-06-25,Noche,M-04,Falla mecánica,17
2025-06-25,Noche,M-04,Cambio de formato,24
2025-06-25,Mañana,M-05,Falla mecánica,85
2025-06-25,Tarde,M-05,Cambio de formato,33
2025-06-25,Noche,M-05,Falla mecánica,28
2025-06-25,Noche,M-05,Falla mecánica,56
2025-06-25,Noche,M-05,Falta de material,48
2025-06-26,Mañana,M-01,Ajuste de calidad,18
2025-06-26,Mañana,M-01,Cambio de formato,29
2025-06-26,Mañana,M-01,Falta de material,31
2025-06-26,Tarde,M-01,Falla mecánica,31
2025-06-26,Mañana,M-02,Cambio de formato,20
2025-06-26,Noche,M-02,Cambio de formato,35
2025-06-26,Noche,M-02,Ajuste de calidad,22
2025-06-26,Mañana,M-03,Falla eléctrica,61
2025-06-26,Mañana,M-03,Ajuste de calidad,23
2025-06-26,Tarde,M-03,Falla mecánica,46
2025-06-26,Mañana,M-04,Falta de material,15
2025-06-26,Mañana,M-04,Cambio de formato,34
2025-06-26,Tarde,M-04,Falla mecánica,72
2025-06-26,Tarde,M-04,Cambio de formato,26
2025-06-26,Tarde,M-04,Ajuste de calidad,13
2025-06-26,Noche,M-04,Cambio de formato,27
2025-06-26,Noche,M-04,Falta de material,30
2025-06-26,Mañana,M-05,Ajuste de calidad,15
2025-06-26,Tarde,M-05,Falla mecánica,39
2025-06-26,Tarde,M-05,Limpieza no programada,29
2025-06-27,Mañana,M-01,Falla mecánica,63
2025-06-27,Noche,M-02,Ajuste de calidad,8
2025-06-27,Tarde,M-03,Cambio de formato,20
2025-06-27,Noche,M-03,Cambio de formato,30
2025-06-27,Noche,M-04,Cambio de formato,44
2025-06-27,Noche,M-05,Limpieza no programada,17
2025-06-28,Noche,M-01,Ajuste de calidad,9
2025-06-28,Tarde,M-02,Falla mecánica,22
2025-06-28,Tarde,M-02,Falta de material,45
2025-06-28,Noche,M-02,Cambio de formato,21
2025-06-28,Noche,M-02,Falla mecánica,44
2025-06-28,Tarde,M-03,Cambio de formato,36
2025-06-28,Noche,M-03,Falta de material,45
2025-06-28,Noche,M-03,Falla mecánica,40
2025-06-28,Mañana,M-04,Falla mecánica,25
2025-06-28,Tarde,M-04,Falla mecánica,42
2025-06-28,Tarde,M-04,Falla mecánica,15
2025-06-29,Mañana,M-01,Falta de material,42
2025-06-29,Noche,M-01,Falla mecánica,87
2025-06-29,Noche,M-01,Ajuste de calidad,14
2025-06-29,Noche,M-01,Ajuste de calidad,11
2025-06-29,Tarde,M-02,Falla eléctrica,52
2025-06-29,Tarde,M-03,Otros,10
2025-06-29,Noche,M-03,Ajuste de calidad,12
2025-06-29,Noche,M-04,Falta de material,20
2025-06-29,Mañana,M-05,Otros,16
